Transport,route_name,route_link,Date,busname,bustype,departing_time,duration,bp_time,star_rating,price,seats_available
Kadamba Transport Corporation Limited (KTCL),Ponda to Belagavi,https://www.redbus.in/bus-tickets/ponda-to-belagavi,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,07:30,03h 00m,10:30,4.0,150,33
Kadamba Transport Corporation Limited (KTCL),Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,09h 30m,04:30,2.6,505,31
Kadamba Transport Corporation Limited (KTCL),Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,2024-07-24,Vaibhav Travels,A/C Sleeper (2+1),20:00,09h 42m,05:42,3.5,570,36
Kadamba Transport Corporation Limited (KTCL),Goa to Miraj,https://www.redbus.in/bus-tickets/goa-to-miraj,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),19:00,07h 05m,02:05,2.6,1450,33
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 40m,09:10,4.3,200,41
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 30m,09:30,3.9,200,40
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,01h 45m,15:30,3.5,200,41
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Calangute (goa),https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 30m,17:30,4.5,200,42
Kadamba Transport Corporation Limited (KTCL),Marcel to Belagavi,https://www.redbus.in/bus-tickets/marcel-to-belagavi,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:00,02h 30m,10:30,4.2,140,34
Kadamba Transport Corporation Limited (KTCL),Shivamogga to Goa,https://www.redbus.in/bus-tickets/shimoga-to-goa,2024-07-24,Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08h 15m,08:00,4.6,700,31
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,02h 00m,07:15,3.6,400,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,00h 30m,08:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,02h 00m,10:30,2.7,400,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,00h 30m,09:15,5.0,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,01h 05m,10:30,4.4,200,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,01h 00m,11:30,4.9,200,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,00h 31m,11:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Mopa Airport,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,00h 30m,13:00,3.0,150,47
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07h 40m,06:10,4.8,575,27
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,IntrCity SmartBus,AC Sleeper (2+1),20:00,09h 25m,05:25,4.7,633,25
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,09h 30m,07:30,4.3,1000,34
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,09h 30m,08:00,4.2,600,31
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),21:35,09h 00m,06:35,4.1,517,25
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Anand Travels,NON A/C Sleeper (2+1),18:00,09h 30m,03:30,3.8,639,19
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Atmaram Gobus,NON A/C Sleeper (2+1),20:01,09h 40m,05:41,4.4,499,20
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Laxmi Queen Prime,A/C Sleeper (2+1),19:30,09h 30m,05:00,4.4,799,30
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Amrutyog Travels,A/C Sleeper (2+1),19:00,10h 00m,05:00,4.4,444,32
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,08h 45m,06:01,4.1,555,19
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,08h 50m,06:50,3.8,700,25
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,09h 00m,04:00,3.7,499,45
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,IntrCity SmartBus,AC Sleeper (2+1),18:30,08h 05m,02:35,4.3,599,25
Kadamba Transport Corporation Limited (KTCL),Goa to Satara,https://www.redbus.in/bus-tickets/goa-to-satara,2024-07-24,IntrCity SmartBus,AC Sleeper (2+1),17:00,09h 00m,02:00,4.3,2018,30
Kadamba Transport Corporation Limited (KTCL),Belagavi to Marcel,https://www.redbus.in/bus-tickets/belagavi-to-marcel,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 45m,18:45,3.3,140,35
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,00h 25m,08:25,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,00h 30m,08:45,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,00h 30m,10:45,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,00h 30m,11:00,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,02h 00m,12:30,4.7,400,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,00h 30m,11:45,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,00h 30m,12:00,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,00h 30m,12:30,3.7,200,48
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,02h 00m,14:30,4.7,400,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Goa,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,00h 55m,13:25,3.7,200,47
Kadamba Transport Corporation Limited (KTCL),Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),14:30,19h 00m,09:30,3.4,1035,22
Kadamba Transport Corporation Limited (KTCL),Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),14:30,18h 45m,09:15,4.0,1150,22
Kadamba Transport Corporation Limited (KTCL),Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),16:00,17h 00m,09:00,3.3,1350,27
Kadamba Transport Corporation Limited (KTCL),Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),16:00,15h 30m,07:30,4.0,2050,27
Kadamba Transport Corporation Limited (KTCL),Shirdi to Goa,https://www.redbus.in/bus-tickets/shirdi-to-goa,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),16:00,16h 00m,08:00,4.0,2050,27
Kadamba Transport Corporation Limited (KTCL),Goa to Shivamogga,https://www.redbus.in/bus-tickets/goa-to-shimoga,2024-07-24,Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,09h 00m,02:30,4.1,700,30
Kadamba Transport Corporation Limited (KTCL),Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,2024-07-24,PSR Travels Goa,A/C Sleeper (2+1),19:15,14h 45m,10:00,3.6,1299,21
Kadamba Transport Corporation Limited (KTCL),Goa to Shirdi,https://www.redbus.in/bus-tickets/goa-to-shirdi,2024-07-24,Humsafar Travels,A/C Sleeper (2+1),19:00,16h 00m,11:00,1.7,1450,33
Kadamba Transport Corporation Limited (KTCL),Goa to Goa Airport,https://www.redbus.in/bus-tickets/goa-to-goa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,01h 14m,11:45,3.7,150,40
Kadamba Transport Corporation Limited (KTCL),Goa to Goa Airport,https://www.redbus.in/bus-tickets/goa-to-goa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,01h 14m,15:15,3.7,150,40
Kadamba Transport Corporation Limited (KTCL),Goa to Goa Airport,https://www.redbus.in/bus-tickets/goa-to-goa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,01h 14m,17:15,3.7,150,41
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,02h 00m,07:15,3.6,400,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,00h 30m,07:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,00h 30m,08:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,02h 00m,10:30,2.7,400,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,00h 30m,09:15,5.0,150,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,01h 05m,10:30,4.4,200,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,01h 00m,11:30,4.9,200,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,00h 31m,11:15,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Margao to Mopa Airport,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,00h 30m,13:00,3.0,150,47
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Goa,https://www.redbus.in/bus-tickets/goa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 01m,08:31,3.1,150,41
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Goa,https://www.redbus.in/bus-tickets/goa-airport-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 01m,09:01,3.7,150,40
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,00h 25m,08:25,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,00h 30m,08:45,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,00h 30m,10:45,3.7,150,42
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,00h 30m,11:00,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,02h 00m,12:30,4.7,400,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,00h 30m,11:45,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,00h 30m,12:00,3.7,150,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,00h 30m,12:30,3.7,200,48
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,02h 00m,14:30,4.7,400,47
Kadamba Transport Corporation Limited (KTCL),Mopa Airport to Margao,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,00h 55m,13:25,3.7,200,47
Kadamba Transport Corporation Limited (KTCL),Belagavi to Saquelim,https://www.redbus.in/bus-tickets/belagavi-to-saquelim,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,02h 15m,18:15,3.7,140,35
Kadamba Transport Corporation Limited (KTCL),Panaji to Mopa Airport,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,01h 00m,14:30,4.4,200,47
Kadamba Transport Corporation Limited (KTCL),Saquelim to Belagavi,https://www.redbus.in/bus-tickets/saquelim-to-belagavi,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 6028,Non AC Seater 2+2,08:30,02h 00m,10:30,3.7,140,34
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Goa,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,00h 31m,10:31,3.7,100,41
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Goa,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,00h 31m,14:01,3.7,100,40
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Goa,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,00h 31m,16:01,3.7,100,41
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Panaji,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,00h 30m,10:30,3.7,100,41
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Panaji,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,00h 30m,14:00,3.7,100,40
Kadamba Transport Corporation Limited (KTCL),Calangute (goa) to Panaji,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,00h 30m,16:00,3.7,100,41
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Panaji,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,01h 00m,08:30,4.0,150,41
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Panaji,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,01h 00m,09:00,4.0,150,40
Kadamba Transport Corporation Limited (KTCL),Goa Airport to Panaji,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,2024-07-24,Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,01h 00m,17:00,4.0,150,42
KSRTC (Kerala),Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,2024-07-24,KSRTC (Kerala) - 581,Super Deluxe Non AC Seater Air Bus (2+2),10:03,08h 45m,18:48,4.1,469,26
KSRTC (Kerala),Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,2024-07-24,KSRTC (Kerala) - 1210,SWIFT-HYBRID NON AC SEATER CUM SLEEPER,12:55,08h 20m,21:15,3.8,567,10
KSRTC (Kerala),Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,2024-07-24,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,08h 35m,22:50,4.2,627,33
